date,ticket_no.,receiver_department,item,measurement,description,quantity,unit_cost,total_cost,week_code
2024-09-07,4093,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Sep wk 1 - 24
2024-09-07,4094,Production,Diesel,Litres,Alternator gen,10.0,0,0,Sep wk 1 - 24
2024-09-07,4095,Production,CaC03,bags,production,8.0,0,0,Sep wk 1 - 24
2024-09-07,4096,Sourcing,Diesel,Litres,Mb1,40.0,1240,49600,Sep wk 1 - 24
2024-09-09,4097,Production,Diesel,Litres,production,300.0,0,0,Sep wk 2 - 24
2024-09-09,4098,Sourcing,Fuel,Litres,Bikes,4.0,950,3800,Sep wk 2 - 24
2024-09-09,4099,Production,CaC03,bags,production,14.0,0,0,Sep wk 2 - 24
2024-09-10,5000,Sourcing,Fuel,Litres,Bikes,6.0,950,5700,Sep wk 2 - 24
2024-09-10,5001,Production,CaC03,bags,production,8.0,0,0,Sep wk 2 - 24
2024-09-11,5002,Sourcing,Diesel,Litres,Dyna3 for maintenanace,10.0,1240,12400,Sep wk 2 - 24
2024-09-11,5003,Sourcing,Fuel,Litres,ford2,30.0,1250,37500,Sep wk 2 - 24
2024-09-11,5004,Sourcing,Fuel,Litres,Bikes,5.0,1250,6250,Sep wk 2 - 24
2024-09-11,5005,Enforcement,PP2w,tonnes,Lordtech,29.3,0,0,Sep wk 2 - 24
2024-09-11,5006,Enforcement,Bags,Pieces,Lordtech,520.0,0,0,Sep wk 2 - 24
2024-09-11,5007,Production,CaC03,bags,production,7.0,0,0,Sep wk 2 - 24
2024-09-12,5008,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Sep wk 2 - 24
2024-09-12,5009,Sourcing,Diesel,Litres,Mb1,40.0,1240,49600,Sep wk 2 - 24
2024-09-13,5010,Sourcing,Fuel,Litres,Bikes,4.0,1250,5000,Sep wk 2 - 24
2024-09-14,5011,Sourcing,Diesel,Litres,Dyna4,30.0,1240,37200,Sep wk 2 - 24
2024-09-14,5012,Production,Diesel,Litres,Alternator gen,10.0,0,0,Sep wk 2 - 24
2024-09-14,5013,Sourcing,Fuel,Litres,Bike,4.0,1250,5000,Sep wk 2 - 24
2024-09-14,5014,Production,Diesel,Litres,Mb1 to conveyed querry Cac03,50.0,1250,62000,Sep wk 2 - 24
2024-09-14,5015,Sourcing,Fuel,Litres,ford2,30.0,1250,37500,Sep wk 2 - 24
2024-09-16,5016,Sourcing,Diesel,Litres,Dyna4,30.0,1270,38100,Sep wk 3 - 24
2024-09-16,5017,Sourcing,Diesel,Litres,Mb1,40.0,1270,50800,Sep wk 3 - 24
2024-09-16,5018,Sourcing,Fuel,Litres,Bikes,6.0,1250,7500,Sep wk 3 - 24
2024-09-16,5019,Production,Diesel,Litres,production,300.0,0,0,Sep wk 3 - 24
2024-09-16,5020,Production,CaC03,bags,production,4.0,0,0,Sep wk 3 - 24
2024-09-17,5021,Sourcing,Fuel,Litres,ford2,30.0,1250,37500,Sep wk 3 - 24
2024-09-17,5022,Sourcing,Fuel,Litres,Bikes,6.0,1250,7500,Sep wk 3 - 24
2024-09-17,5023,Production,CaC03,bags,production,14.0,0,0,Sep wk 3 - 24
2024-09-18,5024,Sourcing,Fuel,Litres,Bikes,6.0,1250,7500,Sep wk 3 - 24
2024-09-18,5024,Sourcing,Diesel,Litres,Dyna4,30.0,1270,38100,Sep wk 3 - 24
2024-09-18,5025,Production,CaC03,bags,production,10.0,0,0,Sep wk 3 - 24
2024-09-19,5026,Sourcing,Diesel,Litres,MB1,40.0,1270,50800,Sep wk 3 - 24
2024-09-19,5027,Sourcing,Fuel,Litres,ford2,30.0,1450,43500,Sep wk 3 - 24
2024-09-19,5028,Production,Diesel,Litres,production,300.0,0,0,Sep wk 3 - 24
2024-09-19,5029,Sourcing,Diesel,Litres,Dyna4,30.0,1270,38100,Sep wk 3 - 24
2024-09-19,5030,Sourcing,Fuel,Litres,Bike,4.0,1450,5800,Sep wk 3 - 24
2024-09-19,5031,Production,CaC03,bags,production,14.0,0,0,Sep wk 3 - 24
2024-09-20,5032,Sourcing,Fuel,Litres,Bikes,7.0,1450,10150,Sep wk 3 - 24
2024-09-20,5033,Production,CaC03,Litres,production,9.0,0,0,Sep wk 3 - 24
2024-09-21,5034,Sourcing,Diesel,Litres,Dyna4,30.0,1270,38100,Sep wk 3 - 24
2024-09-21,5035,Sourcing,Fuel,Litres,ford2,30.0,1450,43500,Sep wk 3 - 24
2024-09-21,5036,Sourcing,Fuel,Litres,Bikes,8.0,1450,11600,Sep wk 3 - 24
2024-09-21,5037,Production,Diesel,Litres,production,300.0,0,0,Sep wk 3 - 24
2024-09-21,5038,Production,CaC03,bags,production,9.0,0,0,Sep wk 3 - 24
2024-09-22,5039,Enforcement,PP2w,tonnes,Lordtech,26.6,0,0,Sep wk 3 - 24
2024-09-23,5040,Sourcing,Fuel,Litres,Bikes,4.0,1450,5800,Sep wk 4 - 24
2024-09-23,5041,Production,Diesel,Litres,production,150.0,0,0,Sep wk 4 - 24
2024-09-24,5042,Production,Diesel,Litres,Alternator gen,5.0,0,0,Sep wk 4 - 24
2024-09-24,5043,Sourcing,Diesel,Litres,Dyna4,30.0,1270,38100,Sep wk 4 - 24
2024-09-24,5044,Sourcing,Fuel,Litres,Bikes,4.0,1450,5800,Sep wk 4 - 24
2024-09-25,5045,Sourcing,Diesel,Litres,Mb1,40.0,1270,50800,Sep wk 4 - 24
2024-09-25,5046,Sourcing,Fuel,Litres,Bikes,5.0,1450,6250,Sep wk 4 - 24
2024-09-26,5047,Sourcing,Diesel,Litres,Dyna4,30.0,1255,37650,Sep wk 4 - 24
2024-09-26,5048,Sourcing,Diesel,Litres,mb2,30.0,1255,37650,Sep wk 4 - 24
2024-09-26,5049,Production,Diesel,Litres,Alternator gen,10.0,0,0,Sep wk 4 - 24
2024-09-26,5050,Sourcing,Fuel,Litres,Bikes,4.0,1450,5800,Sep wk 4 - 24
2024-09-26,5051,Sourcing,Diesel,Litres,Dyna3 for maintenanace,10.0,1255,12550,Sep wk 4 - 24
2024-09-27,5052,Sourcing,Diesel,Litres,Mb1,40.0,1255,50200,Sep wk 4 - 24
2024-09-27,5053,Sourcing,Fuel,Litres,Bikes,5.0,1450,7250,Sep wk 4 - 24
2024-09-28,5054,Production,Diesel,Litres,Alternator gen,5.0,0,0,Sep wk 4 - 24
2024-09-29,5055,Sourcing,Fuel,Litres,ford2,30.0,1450,43500,Sep wk 4 - 24
2024-09-30,5056,Sourcing,Fuel,Litres,ford2,20.0,1450,29000,Oct wk 1 - 24
2024-09-30,5057,Sourcing,Fuel,Litres,Bikes,7.0,1450,10150,Oct wk 1 - 24
2024-09-30,5058,Production,Diesel,Litres,Alternator gen,10.0,0,0,Oct wk 1 - 24
2024-10-02,5059,Sourcing,Diesel,Litres,Mb1,40.0,1255,50200,Oct wk 1 - 24
2024-10-02,5060,Sourcing,Diesel,Litres,Dyna4,30.0,1255,37650,Oct wk 1 - 24
2024-10-03,5061,Sourcing,Fuel,Litres,Bikes,8.0,1300,10400,Oct wk 1 - 24
2024-10-03,5062,Sourcing,Fuel,Litres,ford2,30.0,1300,39000,Oct wk 1 - 24
2024-10-04,5063,Sourcing,Fuel,Litres,Bikes,5.0,1300,6500,Oct wk 1 - 24
2024-10-04,5064,Sourcing,Fuel,Litres,Dyna4 Maintanance,4.0,1300,5200,Oct wk 1 - 24
2024-10-04,5065,Production,Diesel,Litres,Alternator gen,5.0,0,0,Oct wk 1 - 24
2024-10-05,5066,Production,Diesel,Litres,150 KVA maintenanace,15.0,0,0,Oct wk 1 - 24
2024-10-05,5067,Sourcing,Fuel,Litres,Bike,2.0,1300,2600,Oct wk 1 - 24
2024-10-05,5068,Payloader,Diesel,Litres,payloader for maintenanace,60.0,0,0,Oct wk 1 - 24
2024-10-07,5069,Sourcing,Fuel,Litres,Bikes,4.0,1300,5200,Oct wk 2 - 24
2024-10-07,5070,Production,Diesel,Litres,Mb1,40.0,1255,50200,Oct wk 2 - 24
2024-10-07,5071,Sourcing,Diesel,Litres,Alternator gen,10.0,0,0,Oct wk 2 - 24
2024-10-08,5072,Sourcing,Fuel,Litres,Bikes,4.0,1300,5200,Oct wk 2 - 24
2024-10-08,5073,Sourcing,Diesel,Litres,Dyna4,30.0,1255,37650,Oct wk 2 - 24
2024-10-09,5074,Sourcing,Fuel,Litres,ford2,30.0,1300,39000,Oct wk 2 - 24
2024-10-09,5075,Sourcing,Fuel,Litres,Bikes,5.0,1300,6500,Oct wk 2 - 24
2024-10-10,5076,Sourcing,Fuel,Litres,Bikes,4.0,1300,5200,Oct wk 2 - 24
2024-10-10,5077,Production,Diesel,Litres,Alternator gen,5.0,0,0,Oct wk 2 - 24
2024-10-11,5078,Sourcing,Diesel,Litres,MB1,40.0,1255,50200,Oct wk 2 - 24
2024-10-11,5079,Sourcing,Fuel,Litres,Bike,2.0,1300,2600,Oct wk 2 - 24
2024-10-11,5080,Production,CaC03,bags,production,14.0,0,0,Oct wk 2 - 24
2024-10-12,5081,Sourcing,Diesel,Litres,Dyna4,30.0,1255,37650,Oct wk 2 - 24
2024-10-12,5082,Sourcing,Fuel,Litres,Bikes,7.0,1300,9100,Oct wk 2 - 24
2024-10-12,5083,Production,CaC03,bags,production,7.0,0,0,Oct wk 2 - 24
2024-10-13,5083,Production,CaC03,bags,production,11.0,0,0,Oct wk 2 - 24
2024-10-14,5084,Production,CaC03,bags,production,14.0,0,0,Oct wk 3 - 24
2024-10-14,5085,Sourcing,Fuel,Litres,Bikes,4.0,1300,5200,Oct wk 3 - 24
2024-10-15,5086,Production,Diesel,Litres,production,300.0,0,0,Oct wk 3 - 24
2024-10-15,5087,Sourcing,Fuel,Litres,Bikes,6.0,1300,6500,Oct wk 3 - 24
2024-10-16,5088,Sourcing,Fuel,Litres,Bikes,6.0,1300,7800,Oct wk 3 - 24
2024-10-16,5089,Sourcing,Diesel,Litres,Dyna4,30.0,1255,37650,Oct wk 3 - 24
2024-10-17,5090,Sourcing,Fuel,Litres,ford2,30.0,1300,39000,Oct wk 3 - 24
2024-10-17,5091,Sourcing,Fuel,Litres,Bikes,4.0,1300,5200,Oct wk 3 - 24
2024-10-17,5092,Production,Diesel,Litres,Mb1,40.0,1255,50200,Oct wk 3 - 24
2024-10-17,5093,Sourcing,Diesel,Litres,Alternator gen,5.0,0,0,Oct wk 3 - 24
2024-10-18,5094,Production,Diesel,Litres,Alternator gen,5.0,0,0,Oct wk 3 - 24
2024-10-18,5095,Sourcing,Diesel,Litres,Dyna4,30.0,1255,37650,Oct wk 3 - 24
2024-10-18,5096,Sourcing,Fuel,Litres,Bikes,6.0,1300,7900,Oct wk 3 - 24
2024-10-18,5097,Production,CaC03,bags,production,4.0,0,0,Oct wk 3 - 24
2024-10-19,5098,Sourcing,Fuel,Litres,ford2,30.0,1300,39000,Oct wk 3 - 24
2024-10-19,5099,Sourcing,Fuel,Litres,Bikes,3.0,1300,3900,Oct wk 3 - 24
2024-10-19,6000,Sourcing,Diesel,Litres,Dyna4,30.0,1255,37650,Oct wk 3 - 24
2024-10-19,6001,Production,CaC03,bags,production,9.0,0,0,Oct wk 3 - 24
2024-10-20,6002,Production,CaC03,bags,production,14.0,0,0,Oct wk 3 - 24
2024-10-21,6003,Enforcement,PP2w,tonnes,Lordtech,30.19,0,0,Oct wk 4 - 24
2024-10-21,6004,Enforcement,Bags,tonnes,Lordtech,608.0,0,0,Oct wk 4 - 24
2024-10-21,6005,Sourcing,Diesel,Litres,Mb1,20.0,1255,25100,Oct wk 4 - 24
2024-10-21,6006,Sourcing,Fuel,Litres,Bikes,6.0,1250,7500,Oct wk 4 - 24
2024-10-21,6007,Sourcing,CaC03,bags,production,9.0,0,0,Oct wk 4 - 24
2024-10-22,6008,Production,Diesel,Litres,production,300.0,0,0,Oct wk 4 - 24
2024-10-22,6009,Sourcing,Fuel,Litres,Bikes,4.0,1250,5000,Oct wk 4 - 24
2024-10-22,6010,Production,CaC03,bags,production,11.0,0,0,Oct wk 4 - 24
2024-10-23,6011,Sourcing,Fuel,Litres,production,5.0,1250,6250,Oct wk 4 - 24
2024-10-23,6012,Production,CaC03,bags,production,9.0,0,0,Oct wk 4 - 24
2024-10-23,6013,Sourcing,Diesel,Litres,Mb2 for repairs,20.0,1227,24540,Oct wk 4 - 24
2024-10-24,6014,Sourcing,Fuel,Litres,Bikes,5.0,1250,6250,Oct wk 4 - 24
2024-10-24,6015,Production,CaC03,bags,production,18.0,0,0,Oct wk 4 - 24
2024-10-25,6016,Production,Diesel,Litres,production,300.0,0,0,Oct wk 4 - 24
2024-10-25,6017,Sourcing,Fuel,Litres,Bikes,6.0,1250,7500,Oct wk 4 - 24
2024-10-25,6018,Production,CaC03,Litres,production,7.0,0,0,Oct wk 4 - 24
2024-10-26,6019,Sourcing,Fuel,Litres,Bikes,3.0,1250,3750,Oct wk 4 - 24
2024-10-26,6020,Production,CaC03,bags,production,7.0,0,0,Oct wk 4 - 24
2024-10-27,6020,Sourcing,Diesel,Litres,Mb1,40.0,1227,49080,Oct wk 4 - 24
2024-10-27,6021,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Oct wk 4 - 24
2024-10-27,6022,Enforcement,PP2w,tonnes,Lordtech,30.92,0,0,Oct wk 4 - 24
2024-10-27,6023,Enforcement,Bags,Pieces,Lordtech,555.0,0,0,Oct wk 4 - 24
2024-10-28,6024,Sourcing,Fuel,Litres,Bikes,7.0,1250,8750,Oct wk 5 - 24
2024-10-29,6025,Sourcing,Fuel,Litres,Bikes,7.0,1250,8750,Oct wk 5 - 24
2024-10-29,6026,Production,Diesel,Litres,Alternator gen,5.0,0,0,Oct wk 5 - 24
2024-10-30,6027,Sourcing,Fuel,Litres,Bikes,5.0,1250,6250,Oct wk 5 - 24
2024-10-30,6028,Sourcing,Diesel,Litres,Dyna3 for maintenanace,40.0,1227,49080,Oct wk 5 - 24
2024-10-30,6029,Production,Diesel,Litres,Alternator gen,5.0,0,0,Oct wk 5 - 24
2024-10-31,6030,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Oct wk 5 - 24
2024-10-31,6031,Sourcing,Fuel,Litres,Bikes,5.0,1250,6250,Oct wk 5 - 24
2024-11-01,6032,Sourcing,Fuel,Litres,Bikes,4.0,1250,5000,Oct wk 5 - 24
2024-11-01,6033,Production,Diesel,Litres,Alternator gen,5.0,0,0,Oct wk 5 - 24
2024-11-04,6034,Sourcing,Fuel,Litres,Bikes,6.0,1250,7500,Nov wk 1 - 24
2024-11-04,6035,Production,CaC03,bags,production,17.0,0,0,Nov wk 1 - 24
2024-11-05,6036,Production,Diesel,Litres,production,300.0,0,0,Nov wk 1 - 24
2024-11-05,6037,Sourcing,Fuel,Litres,Bikes,8.0,1250,10000,Nov wk 1 - 24
2024-11-05,6038,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 1 - 24
2024-11-05,6039,Production,CaC03,bags,production,7.0,0,0,Nov wk 1 - 24
2024-11-06,6040,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 1 - 24
2024-11-06,6041,Sourcing,Diesel,Litres,MB1,40.0,1227,49080,Nov wk 1 - 24
2024-11-06,6042,Sourcing,Fuel,Litres,Bikes,7.0,1250,8750,Nov wk 1 - 24
2024-11-06,6043,Production,CaC03,bags,production,11.0,0,0,Nov wk 1 - 24
2024-11-07,6044,Sourcing,Fuel,Litres,Bikes,9.0,1250,11250,Nov wk 1 - 24
2024-11-08,6045,Production,Diesel,Litres,production,300.0,0,0,Nov wk 1 - 24
2024-11-08,6046,Sourcing,Fuel,Litres,Bikes,8.0,1250,10000,Nov wk 1 - 24
2024-11-08,6047,Production,CaC03,bags,production,20.0,0,0,Nov wk 1 - 24
2024-11-09,6048,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 1 - 24
2024-11-09,6049,Sourcing,Fuel,Litres,Bikes,7.0,1250,8750,Nov wk 1 - 24
2024-11-09,6050,Production,CaC03,bags,production,8.0,0,0,Nov wk 1 - 24
2024-11-11,6051,Sourcing,Fuel,Litres,Bikes,7.0,1250,8750,Nov wk 2 - 24
2024-11-12,6052,Production,Diesel,Litres,Alternator gen,5.0,0,0,Nov wk 2 - 24
2024-11-12,6053,Sourcing,Fuel,Litres,Bikes,6.0,1250,7500,Nov wk 2 - 24
2024-11-12,6054,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 2 - 24
2024-11-12,6055,Sourcing,Fuel,Litres,ford2,30.0,1200,36000,Nov wk 2 - 24
2024-11-12,6056,Enforcement,PP2w,tonnes,Lordtech,31.66,0,0,Nov wk 2 - 24
2024-11-12,6057,Enforcement,Bags,tonnes,Lordtech,579.0,0,0,Nov wk 2 - 24
2024-11-13,6058,Sourcing,Diesel,tonnes,Alternator gen,5.0,0,0,Nov wk 2 - 24
2024-11-13,6059,Production,Diesel,tonnes,Mb1,40.0,1227,49080,Nov wk 2 - 24
2024-11-13,6060,Sourcing,Fuel,Litres,Bikes,8.0,1250,10000,Nov wk 2 - 24
2024-11-13,6061,Production,Diesel,Litres,Conveyed firewood MB1,10.0,0,0,Nov wk 2 - 24
2024-11-14,6062,Sourcing,Fuel,Litres,Bikes,8.0,1250,10000,Nov wk 2 - 24
2024-11-14,6063,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 2 - 24
2024-11-14,6064,Sourcing,Fuel,Litres,ford2,30.0,1200,36000,Nov wk 2 - 24
2024-11-15,6065,Sourcing,Diesel,Litres,Alternator gen,5.0,0,0,Nov wk 2 - 24
2024-11-15,6066,Production,Fuel,Litres,Bikes,5.0,1200,6000,Nov wk 2 - 24
2024-11-16,6067,Production,Fuel,Litres,Bikes,5.0,1200,6000,Nov wk 2 - 24
2024-11-16,6068,Production,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 2 - 24
2024-11-16,6069,Production,Diesel,Litres,Alternator gen,10.0,0,0,Nov wk 2 - 24
2024-11-18,6070,Sourcing,Fuel,Litres,ford2,30.0,1200,36000,Nov wk 3 - 24
2024-11-18,6071,Sourcing,Fuel,Litres,Bikes,8.0,1200,9600,Nov wk 3 - 24
2024-11-18,6072,Production,CaC03,bags,production,14.0,0,0,Nov wk 3 - 24
2024-11-19,6074,Production,Diesel,Litres,production,300.0,0,0,Nov wk 3 - 24
2024-11-19,6075,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 3 - 24
2024-11-19,6076,Sourcing,Fuel,Litres,Bikes,8.0,1200,9600,Nov wk 3 - 24
2024-11-19,6077,Production,CaC03,bags,production,7.0,0,0,Nov wk 3 - 24
2024-11-20,6078,Production,Diesel,Litres,MB2 to convey PKS to calabar,60.0,0,0,Nov wk 3 - 24
2024-11-20,6079,Sourcing,Fuel,Litres,Bikes,7.0,1200,8400,Nov wk 3 - 24
2024-11-20,6077,Production,CaC03,bags,production,8.0,0,0,Nov wk 3 - 24
2024-11-21,6078,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 3 - 24
2024-11-21,6079,Sourcing,Fuel,Litres,Bikes,8.0,1200,9600,Nov wk 3 - 24
2024-11-21,6080,Sourcing,Fuel,Litres,ford2,30.0,1200,36000,Nov wk 3 - 24
2024-11-21,6081,Production,CaC03,bags,production,14.0,0,0,Nov wk 3 - 24
2024-11-22,6082,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 3 - 24
2024-11-22,6083,Sourcing,Diesel,Litres,Mb1,40.0,1227,49080,Nov wk 3 - 24
2024-11-22,6084,Sourcing,Fuel,Litres,Bikes,9.0,1200,10800,Nov wk 3 - 24
2024-11-22,6085,Production,CaC03,bags,production,6.0,0,0,Nov wk 3 - 24
2024-11-22,6086,Production,Diesel,Litres,production,300.0,0,0,Nov wk 3 - 24
2024-11-23,6087,Sourcing,Fuel,Litres,Bikes,5.0,1200,6000,Nov wk 3 - 24
2024-11-23,6088,Production,CaC03,bags,production,11.0,0,0,Nov wk 3 - 24
2024-11-24,6088,Sourcing,Fuel,Litres,Biles,1.0,1200,1200,Nov wk 3 - 24
2024-11-24,6089,Enforcement,PP2w,tonnes,Lordtech,30.18,0,0,Nov wk 3 - 24
2024-11-25,6090,Sourcing,Fuel,Litres,Bikes,8.0,1200,9600,Nov wk 4 - 24
2024-11-25,6091,Production,Diesel,Litres,Mb1 to conveyed F/W,10.0,0,0,Nov wk 4 - 24
2024-11-25,6092,Production,CaC03,bags,production,15.0,0,0,Nov wk 4 - 24
2024-11-26,6093,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 4 - 24
2024-11-26,6094,Sourcing,Fuel,Litres,Bikes,8.0,1200,9600,Nov wk 4 - 24
2024-11-26,6095,Production,Diesel,Litres,production,300.0,0,0,Nov wk 4 - 24
2024-11-26,6096,Production,CaC03,bags,production,7.0,0,0,Nov wk 4 - 24
2024-11-27,6097,Sourcing,Diesel,Litres,MB1,40.0,1227,49080,Nov wk 4 - 24
2024-11-27,6098,Payloader,Diesel,Litres,Payloader PKS Movement,60.0,0,0,Nov wk 4 - 24
2024-11-27,6099,Sourcing,Fuel,Litres,Bikes,7.0,1200,8400,Nov wk 4 - 24
2024-11-27,6098,Production,CaC03,bags,production,9.0,0,0,Nov wk 4 - 24
2024-11-28,6098,Sourcing,Fuel,Litres,ford2,30.0,1200,36000,Nov wk 4 - 24
2024-11-28,6099,Sourcing,Fuel,Litres,Bikes,8.0,1200,9600,Nov wk 4 - 24
2024-11-28,7000,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 4 - 24
2024-11-28,7001,Enforcement,Diesel,Litres,Diesel Varience,500.0,0,0,Nov wk 4 - 24
2024-11-28,7002,Production,CaC03,bags,production,7.0,0,0,Nov wk 4 - 24
2024-11-29,7003,Sourcing,Fuel,Litres,Bikes,5.0,1200,6000,Nov wk 4 - 24
2024-11-29,7004,Production,CaC03,bags,production,6.0,0,0,Nov wk 4 - 24
2024-11-30,7004,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Nov wk 4 - 24
2024-11-30,7005,Sourcing,Fuel,Litres,Bikes,4.0,1200,6000,Nov wk 4 - 24
2024-11-30,7006,Production,Diesel,Litres,production,300.0,0,0,Nov wk 4 - 24
2024-11-30,7007,Production,Diesel,Litres,MB2,30.0,0,0,Nov wk 4 - 24
2024-11-30,7008,Production,CaC03,bags,production,6.0,0,0,Nov wk 4 - 24
2024-12-02,7009,Payloader,Diesel,Litres,Payloader PKS Movement,60.0,0,0,Dec wk 1 - 24
2024-12-02,7008,Sourcing,Fuel,Litres,Bikes,4.0,1200,4800,Dec wk 1 - 24
2024-12-03,7009,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Dec wk 1 - 24
2024-12-03,7010,Sourcing,Fuel,Litres,Bikes,4.0,1200,4800,Dec wk 1 - 24
2024-12-03,7010,Production,Diesel,Litres,Alternator gen,5.0,0,0,Dec wk 1 - 24
2024-12-04,7011,Payloader,Diesel,Litres,Payloader PKS Movement,60.0,0,0,Dec wk 1 - 24
2024-12-04,7012,Sourcing,Fuel,Litres,ford2,30.0,1200,36000,Dec wk 1 - 24
2024-12-04,7013,Sourcing,Diesel,Litres,Dyna4,10.0,1227,12270,Dec wk 1 - 24
2024-12-05,7014,Production,Diesel,Litres,Alternator gen,5.0,0,0,Dec wk 1 - 24
2024-12-05,7015,Sourcing,Diesel,Litres,Dyna4,20.0,1227,24540,Dec wk 1 - 24
2024-12-05,7011,Payloader,Diesel,Litres,Payloader PKS Movement,60.0,0,0,Dec wk 1 - 24
2024-12-05,7012,Sourcing,Fuel,Litres,Bikes,9.0,1200,10800,Dec wk 1 - 24
2024-12-06,7013,Production,Diesel,Litres,Alternator gen,5.0,0,0,Dec wk 1 - 24
2024-12-06,7014,Sourcing,Diesel,Litres,Dyna4,30.0,1227,36810,Dec wk 1 - 24
2024-12-06,7015,Sourcing,Fuel,Litres,Bikes,5.0,1200,6000,Dec wk 1 - 24
2024-12-07,7016,Payloader,Diesel,Litres,Payloader PKS Movement,120.0,0,0,Dec wk 1 - 24
2024-12-07,7017,Sourcing,Fuel,Litres,Bikes,3.0,1200,3600,Dec wk 1 - 24
2024-12-09,7018,Sourcing,Fuel,Litres,Bikes,8.0,1200,9600,Dec wk 2 - 24
2024-12-09,7019,Sourcing,Fuel,Litres,ford2,13.0,1200,15600,Dec wk 2 - 24
2024-12-09,7020,Production,Diesel,Litres,Alternator gen,5.0,1200,6000,Dec wk 2 - 24
2024-12-10,7021,Sourcing,Fuel,Litres,Bikes,5.0,0,0,Dec wk 2 - 24
2024-12-10,7022,Production,Diesel,Litres,Alternator gen,5.0,0,0,Dec wk 2 - 24
2024-12-11,7021,Payloader,Diesel,Litres,Payloader,60.0,0,0,Dec wk 2 - 24
2024-12-11,7022,Sourcing,Diesel,Litres,Dyna4,40.0,1198,47920,Dec wk 2 - 24
2024-12-11,7023,Sourcing,Fuel,Litres,Ford2,30.0,1200,36000,Dec wk 2 - 24
2024-12-11,7024,Sourcing,Fuel,Litres,Bikes,5.0,1200,6000,Dec wk 2 - 24
2024-12-11,7025,Production,Diesel,Litres,Mb2,40.0,0,0,Dec wk 2 - 24
2024-12-12,7026,Sourcing,Diesel,Litres,Mb3,30.0,1198,35940,Dec wk 2 - 24
2024-12-12,7027,Production,Diesel,Litres,Alternator gen,5.0,0,0,Dec wk 2 - 24
2024-12-12,7028,Payloader,Diesel,Litres,Payloader PKS Movement,60.0,0,0,Dec wk 2 - 24
2024-12-12,7029,Sourcing,Fuel,Litres,Bikes,3.0,1200,3600,Dec wk 2 - 24
2024-12-13,7030,Sourcing,Fuel,Litres,Bikes,7.0,1200,8400,Dec wk 2 - 24
2024-12-13,7031,Production,Diesel,Litres,Alternator gen,5.0,0,0,Dec wk 2 - 24
2024-12-16,7032,Sourcing,Diesel,Litres,Dyna4,40.0,1198,47920,Dec wk 3 - 24
2024-12-16,7033,Sourcing,Fuel,Litres,Bkes,7.0,1200,8400,Dec wk 3 - 24
2024-12-16,7034,Production,CaC03,bags,production,14.0,0,0,Dec wk 3 - 24
2024-12-17,7035,Sourcing,Fuel,Litres,Bikes,8.0,1200,9600,Dec wk 3 - 24
2024-12-17,7036,Production,CaC03,bags,production,8.0,0,0,Dec wk 3 - 24
2024-12-18,7037,Production,Diesel,Litres,production,300.0,0,0,Dec wk 3 - 24
2024-12-18,7035,Sourcing,Fuel,Litres,Bikes,5.0,1200,6000,Dec wk 3 - 24
2024-12-18,7036,Production,CaC03,bags,production,12.0,0,0,Dec wk 3 - 24
2024-12-19,7037,Enforcement,PP2w,tonnes,Benland,16.48,0,0,Dec wk 3 - 24
2024-12-20,7038,Enforcement,Fuel,Litres,Gen,30.0,0,0,Dec wk 3 - 24
2024-12-20,7039,Production,Diesel,Litres,Alternator gen,5.0,0,0,Dec wk 3 - 24
2024-12-20,7040,Enforcement,Fuel,Litres,Gen/Bike,67.0,1200,84000,Dec wk 3 - 24
2025-01-13,7041,Payloader,Diesel,Litres,Payloader PKS Movement,60.0,0,0,Jan wk 3 - 25
2025-01-13,7042,Production,Diesel,Litres,MB2 to convey CC3 to calabar,30.0,0,0,Jan wk 3 - 25
2025-01-13,7043,Sourcing,Fuel,Litres,Bikes,3.0,1200,3600,Jan wk 3 - 25
2025-01-14,7044,Sourcing,Fuel,Litres,Bikes,7.0,1200,8400,Jan wk 3 - 25
2025-01-14,7045,Sourcing,Diesel,Litres,Dyna4,30.0,1198,35940,Jan wk 3 - 25
2025-01-14,7046,Production,Diesel,Litres,Alternator gen,10.0,0,0,Jan wk 3 - 25
2025-01-15,7047,Sourcing,Fuel,Litres,Bikes,6.0,1200,7200,Jan wk 3 - 25
